user_id,gender,canton,school,study,class_year,continuation_indicator,education_level,school_type,end_week,is_dropout_point,cluster_spectral_eucl,spectral_agg,kmeans_flat,kmeans_eucl,stage2_outcome,canton_top,engagement_score,engagement_level
387733,MALE,Andere,Keine Angabe,1,0,1,Unknown,Unknown,22,1,1,0,3,1,1,Other,0.03970983878047614,Medium
387735,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,48,0,0,0,1,0,0,Unknown,0.04277273984176563,Medium
387737,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,16,0,3,0,1,3,0,Unknown,0.016069993776504678,Low
387737,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,31,0,1,0,1,3,0,Unknown,0.016069993776504678,Low
387737,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,53,1,0,0,1,0,1,Unknown,0.016069993776504678,Low
387741,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,22,0,3,0,1,3,0,Unknown,0.01155508276601127,Low
387741,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,41,0,3,0,3,3,0,Unknown,0.01155508276601127,Low
387763,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,52,0,1,0,3,1,0,Unknown,0.09637604233624972,High
387763,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,78,0,3,0,2,1,0,Unknown,0.09637604233624972,High
387770,Unknown,Unknown,Unknown,1,0,1,Unknown,Unknown,14,1,0,0,1,0,1,Unknown,0.06492687573169426,High
387797,FEMALE,BE,Gymnasium,0,4,1,Secondary,Academic,11,1,2,0,1,2,1,BE,0.011576643880214888,Low
387797,FEMALE,BE,Gymnasium,0,4,1,Secondary,Academic,39,1,0,0,1,0,1,BE,0.011576643880214888,Low
387797,FEMALE,BE,Gymnasium,0,4,1,Secondary,Academic,57,0,0,0,1,0,0,BE,0.011576643880214888,Low
387797,FEMALE,BE,Gymnasium,0,4,1,Secondary,Academic,60,0,0,0,1,0,0,BE,0.011576643880214888,Low
387812,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,61,0,1,0,0,2,0,Unknown,0.11335152179324612,High
387818,Other,SG,Gymnasium,0,2,1,Secondary,Academic,28,0,0,0,1,0,0,SG,0.02630983198425583,Medium
387826,FEMALE,SG,Gymnasium,0,3,1,Secondary,Academic,23,1,0,0,1,0,1,SG,0.06431461138393803,High
387826,FEMALE,SG,Gymnasium,0,3,1,Secondary,Academic,28,1,0,0,1,0,1,SG,0.06431461138393803,High
387827,MALE,SG,Gymnasium,0,3,1,Secondary,Academic,29,1,0,0,1,0,1,SG,0.01660385045477279,Low
387827,MALE,SG,Gymnasium,0,3,1,Secondary,Academic,31,1,0,0,1,0,1,SG,0.01660385045477279,Low
387827,MALE,SG,Gymnasium,0,3,1,Secondary,Academic,32,1,0,0,1,0,1,SG,0.01660385045477279,Low
387827,MALE,SG,Gymnasium,0,3,1,Secondary,Academic,37,1,0,0,1,0,1,SG,0.01660385045477279,Low
387830,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,15,0,0,0,1,0,0,Unknown,0.047650490133068345,Medium
387830,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,35,0,3,0,3,3,0,Unknown,0.047650490133068345,Medium
387830,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,61,0,2,0,1,2,0,Unknown,0.047650490133068345,Medium
387831,MALE,SG,Gymnasium,1,2,1,Secondary,Academic,35,0,1,0,1,3,0,SG,0.016292886862194645,Low
387832,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,22,1,1,0,1,3,1,Unknown,0.10415584668634541,High
387832,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,66,1,1,0,1,1,1,Unknown,0.10415584668634541,High
387833,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,40,0,0,0,1,0,0,Unknown,0.028409019365389265,Medium
387834,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,24,1,0,0,1,0,1,Unknown,0.01722940748343546,Low
387834,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,30,1,0,0,1,0,1,Unknown,0.01722940748343546,Low
387871,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,13,1,0,0,1,0,1,Unknown,0.010267402578347658,Low
387871,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,18,0,0,0,1,0,0,Unknown,0.010267402578347658,Low
387872,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,32,0,0,0,1,0,0,Unknown,0.18089991566444596,High
387873,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,16,1,3,0,1,3,1,Unknown,0.07626176562330131,High
387873,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,25,0,3,0,3,1,0,Unknown,0.07626176562330131,High
387873,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,62,0,1,0,2,1,0,Unknown,0.07626176562330131,High
387873,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,64,0,3,0,2,1,0,Unknown,0.07626176562330131,High
387874,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,55,1,3,0,3,1,1,SG,0.02763038168882831,Medium
387875,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,20,1,0,0,1,3,1,SG,0.030635992634365738,Medium
387875,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,50,1,2,0,0,1,1,SG,0.030635992634365738,Medium
387876,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,15,0,3,0,1,3,0,SG,0.03348357536681888,Medium
387876,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,33,1,0,0,1,3,1,SG,0.03348357536681888,Medium
387876,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,46,0,1,0,3,1,0,SG,0.03348357536681888,Medium
387876,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,52,1,3,2,2,1,1,SG,0.03348357536681888,Medium
387877,Other,SG,Gymnasium,0,2,1,Secondary,Academic,35,0,0,0,1,3,0,SG,0.022158313096247818,Low
387877,Other,SG,Gymnasium,0,2,1,Secondary,Academic,56,1,1,0,3,1,1,SG,0.022158313096247818,Low
387878,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,39,0,3,0,1,3,0,SG,0.018863670984017124,Low
387878,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,45,0,3,0,3,1,0,SG,0.018863670984017124,Low
387878,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,66,0,0,0,1,0,0,SG,0.018863670984017124,Low
387880,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,23,0,1,0,1,3,0,SG,0.01578534360276643,Low
387880,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,27,1,3,0,3,1,1,SG,0.01578534360276643,Low
387880,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,45,0,1,0,0,1,0,SG,0.01578534360276643,Low
387883,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,19,0,3,0,3,1,0,SG,0.022907560352138576,Low
387883,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,21,0,3,0,3,1,0,SG,0.022907560352138576,Low
387883,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,36,0,1,0,1,3,0,SG,0.022907560352138576,Low
387883,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,40,0,3,0,1,3,0,SG,0.022907560352138576,Low
387883,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,46,0,1,0,1,3,0,SG,0.022907560352138576,Low
387885,Other,SG,Gymnasium,0,2,1,Secondary,Academic,23,0,1,0,3,1,0,SG,0.04693037874823483,Medium
387887,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,39,0,3,0,1,3,0,SG,0.03757368622181888,Medium
387889,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,36,0,1,0,1,3,0,SG,0.02992661455392039,Medium
387889,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,44,0,1,0,3,1,0,SG,0.02992661455392039,Medium
387889,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,47,0,3,0,2,1,0,SG,0.02992661455392039,Medium
387892,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,38,0,3,0,0,1,0,SG,0.033063948819788316,Medium
387892,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,48,0,1,0,0,1,0,SG,0.033063948819788316,Medium
387919,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,49,0,3,0,2,1,0,SG,0.017302495230829988,Low
387919,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,53,1,3,0,2,1,1,SG,0.017302495230829988,Low
387919,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,58,1,1,0,0,1,1,SG,0.017302495230829988,Low
387926,MALE,SG,Gymnasium,1,2,1,Secondary,Academic,18,1,0,0,1,0,1,SG,0.01776511246841827,Low
387927,FEMALE,SG,Gymnasium,1,2,1,Secondary,Academic,63,0,0,0,1,0,0,SG,0.01620301256187378,Low
387928,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,36,1,2,0,0,2,1,SG,0.014521974732737484,Low
387928,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,41,1,1,0,1,3,1,SG,0.014521974732737484,Low
387929,MALE,SG,Gymnasium,0,1,1,Secondary,Academic,31,0,1,0,1,1,0,SG,0.020930563946558785,Low
387930,MALE,SG,Gymnasium,1,2,1,Secondary,Academic,38,0,3,0,3,1,0,SG,0.016351916003452878,Low
387931,MALE,SG,Gymnasium,1,2,1,Secondary,Academic,39,0,3,0,3,1,0,SG,0.016084074639281975,Low
387931,MALE,SG,Gymnasium,1,2,1,Secondary,Academic,43,0,3,0,3,1,0,SG,0.016084074639281975,Low
387931,MALE,SG,Gymnasium,1,2,1,Secondary,Academic,50,1,1,0,0,1,1,SG,0.016084074639281975,Low
387931,MALE,SG,Gymnasium,1,2,1,Secondary,Academic,60,0,0,0,1,0,0,SG,0.016084074639281975,Low
387931,MALE,SG,Gymnasium,1,2,1,Secondary,Academic,61,0,0,0,1,0,0,SG,0.016084074639281975,Low
387932,MALE,SG,Gymnasium,1,2,1,Secondary,Academic,55,0,2,0,1,2,0,SG,0.014864729894376611,Low
387933,FEMALE,SG,Gymnasium,1,2,1,Secondary,Academic,27,0,3,0,1,3,0,SG,0.016306967724971946,Low
387933,FEMALE,SG,Gymnasium,1,2,1,Secondary,Academic,45,0,1,0,3,1,0,SG,0.016306967724971946,Low
387934,FEMALE,SG,Gymnasium,1,2,1,Secondary,Academic,31,0,3,0,3,3,0,SG,0.024447546302803363,Low
387934,FEMALE,SG,Gymnasium,1,2,1,Secondary,Academic,43,0,3,0,3,1,0,SG,0.024447546302803363,Low
387935,FEMALE,SG,Gymnasium,1,2,1,Secondary,Academic,13,1,0,0,1,0,1,SG,0.015429453988348357,Low
387935,FEMALE,SG,Gymnasium,1,2,1,Secondary,Academic,49,1,1,0,1,3,1,SG,0.015429453988348357,Low
387936,MALE,SG,Gymnasium,1,2,1,Secondary,Academic,57,0,0,0,1,0,0,SG,0.020741332993285507,Low
387936,MALE,SG,Gymnasium,1,2,1,Secondary,Academic,70,0,0,0,1,0,0,SG,0.020741332993285507,Low
387937,FEMALE,SG,Gymnasium,1,2,1,Secondary,Academic,15,1,0,0,1,0,1,SG,0.041746213382354416,Medium
387937,FEMALE,SG,Gymnasium,1,2,1,Secondary,Academic,21,0,0,0,1,0,0,SG,0.041746213382354416,Medium
387937,FEMALE,SG,Gymnasium,1,2,1,Secondary,Academic,23,0,0,0,1,0,0,SG,0.041746213382354416,Medium
387938,FEMALE,SG,Gymnasium,1,2,1,Secondary,Academic,14,1,0,0,1,0,1,SG,0.013242698949857542,Low
387938,FEMALE,SG,Gymnasium,1,2,1,Secondary,Academic,25,0,0,0,1,3,0,SG,0.013242698949857542,Low
387938,FEMALE,SG,Gymnasium,1,2,1,Secondary,Academic,52,1,2,0,0,2,1,SG,0.013242698949857542,Low
387939,MALE,SG,Gymnasium,1,2,1,Secondary,Academic,22,0,0,0,1,0,0,SG,0.015980119476183812,Low
387939,MALE,SG,Gymnasium,1,2,1,Secondary,Academic,52,1,2,0,0,2,1,SG,0.015980119476183812,Low
387940,FEMALE,SG,Gymnasium,1,2,1,Secondary,Academic,21,0,0,0,1,0,0,SG,0.016217995321367428,Low
387940,FEMALE,SG,Gymnasium,1,2,1,Secondary,Academic,23,0,0,0,1,0,0,SG,0.016217995321367428,Low
387940,FEMALE,SG,Gymnasium,1,2,1,Secondary,Academic,70,0,0,0,1,0,0,SG,0.016217995321367428,Low
387941,FEMALE,SG,Gymnasium,1,2,1,Secondary,Academic,50,0,1,0,0,1,0,SG,0.014128617091264797,Low
387941,FEMALE,SG,Gymnasium,1,2,1,Secondary,Academic,63,0,0,0,1,0,0,SG,0.014128617091264797,Low
387942,MALE,SG,Gymnasium,1,2,1,Secondary,Academic,13,1,0,0,1,0,1,SG,0.017170422855459236,Low
387942,MALE,SG,Gymnasium,1,2,1,Secondary,Academic,14,1,0,0,1,0,1,SG,0.017170422855459236,Low
387942,MALE,SG,Gymnasium,1,2,1,Secondary,Academic,22,0,0,0,1,0,0,SG,0.017170422855459236,Low
387943,FEMALE,SG,Gymnasium,1,2,1,Secondary,Academic,27,0,3,0,1,3,0,SG,0.013927285119778445,Low
387943,FEMALE,SG,Gymnasium,1,2,1,Secondary,Academic,31,0,3,0,3,3,0,SG,0.013927285119778445,Low
387945,MALE,SG,Gymnasium,1,2,1,Secondary,Academic,13,1,0,0,1,0,1,SG,0.01623297808086107,Low
387945,MALE,SG,Gymnasium,1,2,1,Secondary,Academic,14,1,0,0,1,0,1,SG,0.01623297808086107,Low
387945,MALE,SG,Gymnasium,1,2,1,Secondary,Academic,44,1,1,0,3,1,1,SG,0.01623297808086107,Low
387945,MALE,SG,Gymnasium,1,2,1,Secondary,Academic,59,0,0,0,1,0,0,SG,0.01623297808086107,Low
387947,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,35,1,1,0,1,3,1,SG,0.01774355135421465,Low
387948,MALE,SG,Gymnasium,1,2,1,Secondary,Academic,45,0,0,0,1,0,0,SG,0.030567657191607495,Medium
387950,FEMALE,SG,Gymnasium,1,2,1,Secondary,Academic,12,0,0,0,1,0,0,SG,0.014923736778993843,Low
387950,FEMALE,SG,Gymnasium,1,2,1,Secondary,Academic,35,0,3,0,3,1,0,SG,0.014923736778993843,Low
387950,FEMALE,SG,Gymnasium,1,2,1,Secondary,Academic,49,1,2,0,0,2,1,SG,0.014923736778993843,Low
388020,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,29,0,0,0,1,3,0,Unknown,0.010490295664037627,Low
388020,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,32,0,0,0,1,0,0,Unknown,0.010490295664037627,Low
388020,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,52,0,0,0,1,0,0,Unknown,0.010490295664037627,Low
388020,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,56,0,0,0,1,0,0,Unknown,0.010490295664037627,Low
388026,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,43,1,0,0,1,0,1,Unknown,0.025275359456309737,Medium
388028,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,19,0,3,0,1,3,0,Unknown,0.034515071648057095,Medium
388030,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,12,1,0,0,1,0,1,SG,0.017049636626152727,Low
388031,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,21,1,0,0,1,0,1,Unknown,0.03845579846858821,Medium
388031,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,33,1,0,0,1,3,1,Unknown,0.03845579846858821,Medium
388045,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,24,0,1,0,3,1,0,SG,0.05325549596531372,High
388047,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,40,1,1,0,0,2,1,SG,0.042932317298669656,Medium
388047,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,65,0,0,0,1,0,0,SG,0.042932317298669656,Medium
388052,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,35,1,0,0,1,0,1,Unknown,0.05931519522325348,High
388052,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,44,1,0,0,1,0,1,Unknown,0.05931519522325348,High
388052,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,52,0,0,0,1,0,0,Unknown,0.05931519522325348,High
388052,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,58,0,0,0,1,0,0,Unknown,0.05931519522325348,High
388052,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,59,0,0,0,1,0,0,Unknown,0.05931519522325348,High
388057,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,54,0,0,0,1,0,0,Unknown,0.014201682582018321,Low
388060,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,11,0,0,0,1,3,0,Unknown,0.012961700876266687,Low
388065,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,11,1,2,0,0,2,1,SG,0.03360513195499222,Medium
388066,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,12,1,3,0,3,1,1,SG,0.031089680360998562,Medium
388066,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,26,1,0,0,1,0,1,SG,0.031089680360998562,Medium
388066,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,41,0,0,0,1,0,0,SG,0.031089680360998562,Medium
388067,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,32,1,0,0,1,0,1,SG,0.025974004232366937,Medium
388068,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,15,1,3,0,3,1,1,SG,0.030304894930472122,Medium
388068,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,16,1,1,0,3,1,1,SG,0.030304894930472122,Medium
388068,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,46,0,0,0,1,0,0,SG,0.030304894930472122,Medium
388068,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,52,0,0,0,1,0,0,SG,0.030304894930472122,Medium
388068,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,64,0,0,0,1,0,0,SG,0.030304894930472122,Medium
388070,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,22,1,2,0,1,2,1,SG,0.019350577282599073,Low
388070,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,49,1,0,0,1,0,1,SG,0.019350577282599073,Low
388071,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,35,1,0,0,1,0,1,SG,0.03265228311707385,Medium
388071,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,57,1,0,0,1,0,1,SG,0.03265228311707385,Medium
388072,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,52,1,0,0,1,0,1,SG,0.04191723077981322,Medium
388073,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,37,0,0,0,1,0,0,SG,0.038024070903344566,Medium
388073,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,51,1,0,0,1,0,1,SG,0.038024070903344566,Medium
388074,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,34,1,0,0,1,0,1,SG,0.03758576498339095,Medium
388074,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,35,1,0,0,1,0,1,SG,0.03758576498339095,Medium
388075,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,26,0,3,0,1,3,0,SG,0.010543648347302231,Low
388075,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,52,1,0,0,1,0,1,SG,0.010543648347302231,Low
388075,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,79,1,0,0,1,0,1,SG,0.010543648347302231,Low
388076,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,24,1,0,0,1,0,1,SG,0.04141716777181133,Medium
388077,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,18,1,0,0,1,0,1,SG,0.024920044940208757,Low
388077,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,31,0,0,0,1,0,0,SG,0.024920044940208757,Low
388078,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,21,1,2,0,0,2,1,SG,0.035367639679665705,Medium
388078,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,34,1,0,0,1,0,1,SG,0.035367639679665705,Medium
388093,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,17,0,1,0,3,1,0,SG,0.026842189410849503,Medium
388097,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,22,1,1,0,1,3,1,Unknown,0.018012294615101905,Low
388097,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,48,1,0,0,1,0,1,Unknown,0.018012294615101905,Low
388097,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,52,0,0,0,1,0,0,Unknown,0.018012294615101905,Low
388097,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,70,1,2,0,0,2,1,Unknown,0.018012294615101905,Low
388100,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,12,0,3,0,3,1,0,Unknown,0.034394176137542073,Medium
388100,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,44,0,0,0,1,0,0,Unknown,0.034394176137542073,Medium
388101,FEMALE,SG,Gymnasium,0,3,1,Secondary,Academic,11,1,2,0,0,2,1,SG,0.15154591641760598,High
388101,FEMALE,SG,Gymnasium,0,3,1,Secondary,Academic,25,1,0,0,1,0,1,SG,0.15154591641760598,High
388102,FEMALE,SG,Gymnasium,0,3,1,Secondary,Academic,14,1,0,0,1,0,1,SG,0.02680474364043589,Medium
388102,FEMALE,SG,Gymnasium,0,3,1,Secondary,Academic,27,0,0,0,1,0,0,SG,0.02680474364043589,Medium
388103,FEMALE,SG,Gymnasium,0,3,1,Secondary,Academic,21,1,0,0,1,0,1,SG,0.18825416323073632,High
388103,FEMALE,SG,Gymnasium,0,3,1,Secondary,Academic,38,0,0,0,1,0,0,SG,0.18825416323073632,High
388104,FEMALE,SG,Gymnasium,0,3,1,Secondary,Academic,33,0,0,0,1,0,0,SG,0.0749025691887039,High
388105,FEMALE,SG,Gymnasium,0,3,1,Secondary,Academic,14,1,0,0,1,0,1,SG,0.14172684199379645,High
388110,FEMALE,SG,Gymnasium,0,3,1,Secondary,Academic,12,1,2,0,1,2,1,SG,0.10550767215072503,High
388110,FEMALE,SG,Gymnasium,0,3,1,Secondary,Academic,41,0,3,0,1,3,0,SG,0.10550767215072503,High
388110,FEMALE,SG,Gymnasium,0,3,1,Secondary,Academic,43,1,3,0,1,3,1,SG,0.10550767215072503,High
388111,FEMALE,SG,Gymnasium,0,3,1,Secondary,Academic,37,0,0,0,1,0,0,SG,0.0730963863939471,High
388115,FEMALE,SG,Gymnasium,0,3,1,Secondary,Academic,48,0,1,0,3,3,0,SG,0.0349336647605218,Medium
388115,FEMALE,SG,Gymnasium,0,3,1,Secondary,Academic,51,0,0,0,1,3,0,SG,0.0349336647605218,Medium
388119,FEMALE,SG,Gymnasium,0,3,1,Secondary,Academic,21,1,3,0,1,3,1,SG,0.016769562705919224,Low
388120,FEMALE,SG,Gymnasium,0,3,1,Secondary,Academic,18,1,0,0,1,0,1,SG,0.0789631580851842,High
388120,FEMALE,SG,Gymnasium,0,3,1,Secondary,Academic,43,0,3,0,1,3,0,SG,0.0789631580851842,High
388121,FEMALE,SG,Gymnasium,0,3,1,Secondary,Academic,29,0,0,0,1,0,0,SG,0.06737803755139932,High
388121,FEMALE,SG,Gymnasium,0,3,1,Secondary,Academic,31,0,0,0,1,0,0,SG,0.06737803755139932,High
388122,FEMALE,SG,Gymnasium,0,3,1,Secondary,Academic,13,1,0,0,1,0,1,SG,0.010915444874571297,Low
388122,FEMALE,SG,Gymnasium,0,3,1,Secondary,Academic,45,1,0,0,1,0,1,SG,0.010915444874571297,Low
388122,FEMALE,SG,Gymnasium,0,3,1,Secondary,Academic,48,0,0,0,1,0,0,SG,0.010915444874571297,Low
388122,FEMALE,SG,Gymnasium,0,3,1,Secondary,Academic,49,0,0,0,1,0,0,SG,0.010915444874571297,Low
388123,FEMALE,SG,Gymnasium,0,3,1,Secondary,Academic,45,0,3,0,1,3,0,SG,0.023542468195583276,Low
388124,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,58,0,0,0,1,0,0,Unknown,0.05577452741066845,High
388124,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,70,1,3,0,3,1,1,Unknown,0.05577452741066845,High
388126,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,13,1,3,0,2,1,1,SG,0.04985806366240025,Medium
388126,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,16,1,1,0,2,1,1,SG,0.04985806366240025,Medium
388130,MALE,SG,Gymnasium,0,3,1,Secondary,Academic,13,1,3,0,2,1,1,SG,0.023221251891506763,Low
388130,MALE,SG,Gymnasium,0,3,1,Secondary,Academic,16,1,1,0,2,1,1,SG,0.023221251891506763,Low
388133,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,14,0,3,0,3,1,0,SG,0.025034230558164283,Low
388139,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,20,0,2,0,0,2,0,SG,0.04541793491152555,Medium
388139,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,26,0,3,0,3,1,0,SG,0.04541793491152555,Medium
388144,Unknown,Unknown,Unknown,1,0,1,Unknown,Unknown,15,0,3,0,3,1,0,Unknown,0.01834479706524266,Low
388144,Unknown,Unknown,Unknown,1,0,1,Unknown,Unknown,59,1,0,0,1,3,1,Unknown,0.01834479706524266,Low
388144,Unknown,Unknown,Unknown,1,0,1,Unknown,Unknown,61,1,0,0,1,0,1,Unknown,0.01834479706524266,Low
388156,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,14,1,2,0,1,2,1,SG,0.07062313287500332,High
388156,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,31,0,0,0,1,0,0,SG,0.07062313287500332,High
388156,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,32,0,0,0,1,0,0,SG,0.07062313287500332,High
388159,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,12,1,1,0,1,1,1,SG,0.016614080909630156,Low
388159,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,30,1,0,0,1,0,1,SG,0.016614080909630156,Low
388162,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,13,1,2,0,1,2,1,SG,0.03514524944350653,Medium
388162,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,20,0,0,0,1,0,0,SG,0.03514524944350653,Medium
388164,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,21,0,0,0,1,0,0,SG,0.029751900543032183,Medium
388165,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,31,1,0,0,1,0,1,SG,0.04295755276966167,Medium
388165,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,32,0,0,0,1,0,0,SG,0.04295755276966167,Medium
388168,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,23,0,0,0,1,0,0,SG,0.09643165533313765,High
388172,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,25,0,0,0,1,0,0,SG,0.02391611302956704,Low
388173,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,19,0,0,0,1,0,0,SG,0.025456629565266908,Medium
388176,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,14,0,0,0,1,0,0,SG,0.029981000671750864,Medium
388176,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,15,0,0,0,1,0,0,SG,0.029981000671750864,Medium
388176,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,20,0,0,0,1,0,0,SG,0.029981000671750864,Medium
